Var1	Var2	value
AMT_INCOME_TOTAL	CREDIT_TO_GOODS_PRICE_RATIO	-0.0213168342756912
DEF_30_CNT_SOCIAL_CIRCLE	AMT_CREDIT	-0.0213607052230823
AMT_CREDIT	DEF_30_CNT_SOCIAL_CIRCLE	-0.0213607052230823
EMPLOYED_IN_YEARS	DAYS_LAST_PHONE_CHANGE	-0.0217256512616569
DAYS_LAST_PHONE_CHANGE	EMPLOYED_IN_YEARS	-0.0217256512616569
DEF_30_CNT_SOCIAL_CIRCLE	EXT_SOURCE_1	-0.0218451471932603
EXT_SOURCE_1	DEF_30_CNT_SOCIAL_CIRCLE	-0.0218451471932603
DEF_30_CNT_SOCIAL_CIRCLE	AMT_GOODS_PRICE	-0.0224183912376997
AMT_GOODS_PRICE	DEF_30_CNT_SOCIAL_CIRCLE	-0.0224183912376997
DEF_30_CNT_SOCIAL_CIRCLE	AMT_ANNUITY	-0.0229920471082702
AMT_ANNUITY	DEF_30_CNT_SOCIAL_CIRCLE	-0.0229920471082702
CREDIT_TO_ANNUITY_RATIO	CNT_CHILDREN	-0.0272619376103754
CNT_CHILDREN	CREDIT_TO_ANNUITY_RATIO	-0.0272619376103754
AGE_IN_YEARS	AMT_INCOME_TOTAL	-0.0272698189800601
AGE_IN_YEARS_NUM	AMT_INCOME_TOTAL	-0.0272698189800601
AMT_INCOME_TOTAL	AGE_IN_YEARS	-0.0272698189800601
AMT_INCOME_TOTAL	AGE_IN_YEARS_NUM	-0.0272698189800601
DEF_30_CNT_SOCIAL_CIRCLE	EXT_SOURCE_2	-0.0304101235130428
EXT_SOURCE_2	DEF_30_CNT_SOCIAL_CIRCLE	-0.0304101235130428
EMPLOYED_IN_YEARS	AMT_GOODS_PRICE	-0.0321968646263575
AMT_GOODS_PRICE	EMPLOYED_IN_YEARS	-0.0321968646263575
EMPLOYED_IN_YEARS	AMT_CREDIT	-0.0349288304062634
AMT_CREDIT	EMPLOYED_IN_YEARS	-0.0349288304062634
CREDIT_TO_INCOME_RATIO	DAYS_LAST_PHONE_CHANGE	-0.0361689754302622
DAYS_LAST_PHONE_CHANGE	CREDIT_TO_INCOME_RATIO	-0.0361689754302622
AMT_REQ_CREDIT_BUREAU_YEAR	CNT_CHILDREN	-0.0395798201972067
CNT_CHILDREN	AMT_REQ_CREDIT_BUREAU_YEAR	-0.0395798201972067
CREDIT_TO_ANNUITY_RATIO	DAYS_LAST_PHONE_CHANGE	-0.0440387131240726
DAYS_LAST_PHONE_CHANGE	CREDIT_TO_ANNUITY_RATIO	-0.0440387131240726
AMT_REQ_CREDIT_BUREAU_YEAR	AMT_CREDIT	-0.0454060818901469
AMT_CREDIT	AMT_REQ_CREDIT_BUREAU_YEAR	-0.0454060818901469
AMT_REQ_CREDIT_BUREAU_YEAR	AMT_GOODS_PRICE	-0.0478679694494382
AMT_GOODS_PRICE	AMT_REQ_CREDIT_BUREAU_YEAR	-0.0478679694494382
CREDIT_TO_GOODS_PRICE_RATIO	EXT_SOURCE_1	-0.0496468250141129
EXT_SOURCE_1	CREDIT_TO_GOODS_PRICE_RATIO	-0.0496468250141129
DAYS_BIRTH	AMT_GOODS_PRICE	-0.0537570098830723
AMT_GOODS_PRICE	DAYS_BIRTH	-0.0537570098830723
DAYS_BIRTH	AMT_CREDIT	-0.0554341297142682
AMT_CREDIT	DAYS_BIRTH	-0.0554341297142682
EMPLOYED_IN_YEARS	AMT_INCOME_TOTAL	-0.0564123021171496
AMT_INCOME_TOTAL	EMPLOYED_IN_YEARS	-0.0564123021171496
CREDIT_TO_GOODS_PRICE_RATIO	AMT_ANNUITY	-0.0634024194621704
AMT_ANNUITY	CREDIT_TO_GOODS_PRICE_RATIO	-0.0634024194621704
DAYS_LAST_PHONE_CHANGE	AMT_ANNUITY	-0.0637345917487999
AMT_ANNUITY	DAYS_LAST_PHONE_CHANGE	-0.0637345917487999
DAYS_EMPLOYED	AMT_INCOME_TOTAL	-0.0642230205541531
AMT_INCOME_TOTAL	DAYS_EMPLOYED	-0.0642230205541531
CREDIT_TO_ANNUITY_RATIO	AMT_REQ_CREDIT_BUREAU_YEAR	-0.0645774475354901
AMT_REQ_CREDIT_BUREAU_YEAR	CREDIT_TO_ANNUITY_RATIO	-0.0645774475354901
DAYS_EMPLOYED	AMT_GOODS_PRICE	-0.0646363796675525
AMT_GOODS_PRICE	DAYS_EMPLOYED	-0.0646363796675525
CREDIT_TO_GOODS_PRICE_RATIO	EXT_SOURCE_2	-0.064804299659497
EXT_SOURCE_2	CREDIT_TO_GOODS_PRICE_RATIO	-0.064804299659497
DAYS_EMPLOYED	AMT_CREDIT	-0.0668416862744946
AMT_CREDIT	DAYS_EMPLOYED	-0.0668416862744946
AMT_REQ_CREDIT_BUREAU_YEAR	DAYS_BIRTH	-0.0731841777560376
DAYS_BIRTH	AMT_REQ_CREDIT_BUREAU_YEAR	-0.0731841777560376
DAYS_LAST_PHONE_CHANGE	AMT_CREDIT	-0.0737015046762837
AMT_CREDIT	DAYS_LAST_PHONE_CHANGE	-0.0737015046762837
DAYS_LAST_PHONE_CHANGE	AMT_GOODS_PRICE	-0.0762756693300218
AMT_GOODS_PRICE	DAYS_LAST_PHONE_CHANGE	-0.0762756693300218
CREDIT_TO_INCOME_RATIO	AMT_REQ_CREDIT_BUREAU_YEAR	-0.0798153386271115
AMT_REQ_CREDIT_BUREAU_YEAR	CREDIT_TO_INCOME_RATIO	-0.0798153386271115
EMPLOYED_IN_YEARS	AMT_ANNUITY	-0.0821704465366701
AMT_ANNUITY	EMPLOYED_IN_YEARS	-0.0821704465366701
AGE_IN_YEARS	DAYS_LAST_PHONE_CHANGE	-0.0828457572900242
AGE_IN_YEARS_NUM	DAYS_LAST_PHONE_CHANGE	-0.0828457572900242
DAYS_LAST_PHONE_CHANGE	AGE_IN_YEARS	-0.0828457572900242
DAYS_LAST_PHONE_CHANGE	AGE_IN_YEARS_NUM	-0.0828457572900242
EXT_SOURCE_2	DAYS_BIRTH	-0.0919680710596512
DAYS_BIRTH	EXT_SOURCE_2	-0.0919680710596512
DAYS_EMPLOYED	AMT_ANNUITY	-0.104333995633745
AMT_ANNUITY	DAYS_EMPLOYED	-0.104333995633745
CREDIT_TO_INCOME_RATIO	AMT_INCOME_TOTAL	-0.108190483801271
AMT_INCOME_TOTAL	CREDIT_TO_INCOME_RATIO	-0.108190483801271
CREDIT_TO_ANNUITY_RATIO	DAYS_BIRTH	-0.108351071519934
DAYS_BIRTH	CREDIT_TO_ANNUITY_RATIO	-0.108351071519934
DAYS_LAST_PHONE_CHANGE	EXT_SOURCE_1	-0.11021717432876
EXT_SOURCE_1	DAYS_LAST_PHONE_CHANGE	-0.11021717432876
AMT_REQ_CREDIT_BUREAU_YEAR	DAYS_LAST_PHONE_CHANGE	-0.11295488602348
DAYS_LAST_PHONE_CHANGE	AMT_REQ_CREDIT_BUREAU_YEAR	-0.11295488602348
CREDIT_TO_GOODS_PRICE_RATIO	AMT_GOODS_PRICE	-0.1155664879472
AMT_GOODS_PRICE	CREDIT_TO_GOODS_PRICE_RATIO	-0.1155664879472
CREDIT_TO_INCOME_RATIO	DAYS_BIRTH	-0.121972601191626
DAYS_BIRTH	CREDIT_TO_INCOME_RATIO	-0.121972601191626
DAYS_LAST_PHONE_CHANGE	EXT_SOURCE_2	-0.195794387512997
EXT_SOURCE_2	DAYS_LAST_PHONE_CHANGE	-0.195794387512997
EXT_SOURCE_1	CNT_CHILDREN	-0.201110598254821
CNT_CHILDREN	EXT_SOURCE_1	-0.201110598254821
DAYS_EMPLOYED	CNT_CHILDREN	-0.239818132214155
CNT_CHILDREN	DAYS_EMPLOYED	-0.239818132214155
EMPLOYED_IN_YEARS	CNT_CHILDREN	-0.246636652670286
CNT_CHILDREN	EMPLOYED_IN_YEARS	-0.246636652670286
AGE_IN_YEARS	CNT_CHILDREN	-0.330875338196096
AGE_IN_YEARS_NUM	CNT_CHILDREN	-0.330875338196096
CNT_CHILDREN	AGE_IN_YEARS	-0.330875338196096
CNT_CHILDREN	AGE_IN_YEARS_NUM	-0.330875338196096
DAYS_EMPLOYED	DAYS_BIRTH	-0.615866748403311
DAYS_BIRTH	DAYS_EMPLOYED	-0.615866748403311
EXT_SOURCE_1	DAYS_BIRTH	-0.628054304071819
DAYS_BIRTH	EXT_SOURCE_1	-0.628054304071819
EMPLOYED_IN_YEARS	DAYS_BIRTH	-0.673184907800587
DAYS_BIRTH	EMPLOYED_IN_YEARS	-0.673184907800587
AGE_IN_YEARS	DAYS_BIRTH	-0.999711653514956
AGE_IN_YEARS_NUM	DAYS_BIRTH	-0.999711653514956
DAYS_BIRTH	AGE_IN_YEARS	-0.999711653514956
DAYS_BIRTH	AGE_IN_YEARS_NUM	-0.999711653514956
